HG ID,Gene Name,Gene Description,RefSeq,"""0hrs_replicate1""","""0hrs_replicate2""","""0hrs_replicate3""","""2hrs_replicate1""","""2hrs_replicate2""","""2hrs_replicate3""","""72hrs_replicate1""","""72hrs_replicate2""","""72hrs_replicate3""","""336hrs_replicate1""","""336hrs_replicate2""","""336hrs_replicate3""
"
4146.0,Rnf103,ring finger protein 103,NC_000072.7,369.9,483.7,521.9,420.1,426.5,576.2,354.7,300.6,279.7,326.1,327.7,"469.1
"
7606.0,Zfpm1,"zinc finger protein, multitype 1",NC_000074.7,687.5,693.9,577.4,456.6,389,506.7,603.4,746.3,621.4,717.7,740.5,"801.4
"
21008.0,Ntn1,netrin 1,NC_000077.7,789.8,848.9,708.9,614.3,794,469.3,643.1,800.5,741.9,712,897.4,"553.2
"
2032.0,Ppp1r7,"protein phosphatase 1, regulatory subunit 7",NC_000067.7,312.1,243.9,326.1,293.1,269.4,224.4,267.9,283.7,290,456.2,321.1,"332.5
"
1753.0,Ltbr,lymphotoxin B receptor,NC_000072.7,761.3,713.4,800.9,684,868.3,578.2,871.2,805.1,810,613.9,438.9,"669.9
"
136636.0,Col26a1,"collagen, type XXVI, alpha 1",NC_000071.7,228.1,203.2,190.2,133.3,126.7,165.6,195.3,154.4,167,313.1,334.3,"365.3
"
2382.0,Stxbp1,syntaxin binding protein 1,NC_000068.8,370.3,354.5,512.2,511.7,376.7,390.7,452,375.2,489.5,405.6,340.8,"314.7
"
56429.0,Ppp3cb,"protein phosphatase 3, catalytic subunit, beta isoform",NC_000080.7,174.3,146.1,106.5,188.2,107.1,136.9,152.2,69.5,131.5,58.2,166,"169.2
"
128512.0,Myh11,"myosin, heavy polypeptide 11, smooth muscle",NC_000082.7,759,1130.7,785.1,1295.6,880.9,611,605.2,669.6,391.8,318,294.6,"578.7
"
37990.0,Kras,Kirsten rat sarcoma viral oncogene homolog,NC_000072.7,166,340.7,84.8,418.2,296.2,308.6,341.8,380.6,597.8,452.4,345.7,"272.9
"
37296.0,Uros,uroporphyrinogen III synthase,NC_000073.7,537.9,501.1,525.7,510.3,694.2,536.6,697.8,472.8,428.8,578.9,610.1,"527.1
"
137220.0,Tcf7,"transcription factor 7, T cell specific",NC_000077.7,158.3,311.7,511.5,325,300.8,358.1,266.6,291,303,478.6,625.3,"413.7
"
2266.0,Sfrp1,secreted frizzled-related protein 1,NC_000074.7,14.7,21.3,75.8,26.8,41.5,101.4,133.4,23.6,257,207.9,256.8,"176.7
"
1461.0,Atn1,atrophin 1,NC_000072.7,139.3,192.4,307,192,284.4,363.9,249.6,497.4,313.4,198.8,356.4,"421.6
"
3454.0,Arhgef1,Rho guanine nucleotide exchange factor (GEF) 1,NC_000073.7,134.6,197.3,217.3,209.4,129.4,101,179.8,406.7,595,558.1,553.8,"559.4
"
1629.0,Irf8,interferon regulatory factor 8,NC_000074.7,206.4,424.9,376.1,475.7,215.2,418.2,669.8,435,624.3,400.9,554.7,"367.8
"
7473.0,Pkia,"protein kinase inhibitor, alpha",NC_000069.7,351.4,383.8,484.3,376.1,516.2,182,203.7,236.8,149.8,286.7,445.3,"210.2
"
100680.0,Rps6ka2,"ribosomal protein S6 kinase, polypeptide 2",NC_000083.7,1479.9,886.8,836.5,823,859.4,641.8,711.7,804.8,617,412.2,641.6,"632.6
"
2251.0,Cx3cl1,chemokine (C-X3-C motif) ligand 1,NC_000074.7,514.5,389.7,500.8,707,406.2,583.4,236.8,386.6,363.7,292.6,435.8,"484.2
"
1132.0,Gabbr1,"gamma-aminobutyric acid (GABA) B receptor, 1",NC_000083.7,414.5,479.3,279.7,419.4,544.2,112.2,346.9,404.1,433.1,425.4,473.8,"553.7
"
13388.0,Fam91a1,"family with sequence similarity 91, member A1",NC_000081.7,87.6,237.4,234.7,240.1,165.8,203.4,185.8,145.5,230.1,198.3,215.2,"242.7
"
4164.0,Scamp3,secretory carrier membrane protein 3,NC_000069.7,975.4,993,293.4,700.7,732,494.3,814.3,753.2,845.8,731.8,1006.8,"959
"
6835.0,Pelo,pelota mRNA surveillance and ribosome rescue factor,NC_000079.7,274.1,207.6,93.5,228.5,117.7,136.4,206.9,242.9,249.9,203.5,265.6,"241.2
"
4670.0,Procr,"protein C receptor, endothelial",NC_000068.8,633.4,513.4,276.7,282.7,358.2,234.1,365.5,440.3,734.4,481.7,290,"480.5
"
7572.0,Tgfb1i1,transforming growth factor beta 1 induced transcript 1,NC_000073.7,1020.4,968.8,1040.7,800.1,1310.2,1082.7,1091.3,1193.2,1330.8,1774.1,1025.4,"1079.5
"
3060.0,Drg1,developmentally regulated GTP binding protein 1,NC_000077.7,1043.6,1261.8,474.4,1001.8,1115.3,1064,1081.2,1105.8,880.6,932.7,857.8,"1121.9
"
41486.0,Polr1e,polymerase (RNA) I polypeptide E,NC_000070.7,90.5,172.1,94.6,156.1,154,117,114.8,103.8,67,168.1,142.2,"130.9
"
38149.0,Nfyb,nuclear transcription factor-Y beta,NC_000076.7,179.5,291.9,120.8,223.3,284.2,213.1,211.8,244.8,175.8,354.1,247.9,"172.1
"
49234.0,Evi2a,ecotropic viral integration site 2a,NC_000077.7,303.4,369.3,141.3,268.6,169.1,169.9,551.9,565.3,741.7,386.3,306.2,"272
"
37535.0,Col9a2,"collagen, type IX, alpha 2",NC_000070.7,475.3,411.9,627.5,423.8,421.7,503.7,419.4,505.8,550.9,589,503.5,"569.4
"
402.0,Twist1,twist basic helix-loop-helix transcription factor 1,NC_000078.7,636.8,671.2,583.7,906.3,640.6,1523.7,513,735.5,576.6,632.4,885.1,"888.4
"
10605.0,Sppl2b,signal peptide peptidase like 2B,NC_000076.7,276,128.2,381.9,221,234.8,104.4,292.3,512.6,328.1,322.5,389.9,"366.3
"
114426.0,Trim30a,tripartite motif-containing 30A,NC_000073.7,25.6,65.4,58.4,125.5,40.3,141.5,219.3,151.2,114.2,78.8,56,"20.6
"
9632.0,Bok,BCL2-related ovarian killer,NC_000067.7,849.9,823.3,961.9,713.8,781,991.2,826.2,921.9,725.3,1388.2,1132.8,"725.9
"
133081.0,Zfp35,zinc finger protein 35,NC_000084.7,287,214.2,371.2,275.3,248,186.5,183.7,264,151.4,192.9,333.8,"203.3
"
11745.0,Plbd1,phospholipase B domain containing 1,NC_000072.7,1103.6,1422.3,1385,2269,2331,2167,3450.2,2597.2,3125,2800.2,2826.6,"2637.5
"
68231.0,H2-DMb2,"histocompatibility 2, class II, locus Mb2",NC_000083.7,262.6,263.5,219.6,415.4,97.7,314.4,195,336.5,258.8,176.7,229,"272.9
"
68231.0,H2-DMb1,"histocompatibility 2, class II, locus Mb1",NC_000083.7,262.6,263.5,219.6,415.4,97.7,314.4,195,336.5,258.8,176.7,229,"272.9
"
12881.0,Marveld1,MARVEL (membrane-associating) domain containing 1,NC_000085.7,2827.4,2333.1,2040.6,1888.1,1161.6,1997.3,2158.8,1835,1881.7,1328,1731.4,"2006.1
"
4668.0,Lamtor5,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5",NC_000069.7,428.1,612.8,655.9,605,543.6,663.1,643.8,506.3,599.1,521.9,543.2,"563.2
"
134266.0,Hmgb3,high mobility group box 3,NC_000086.8,639.4,795.5,662.8,469.3,561.1,627.1,609.6,696.7,947.9,1532.8,1391.9,"1196.6
"
17699.0,Micos13,mitochondrial contact site and cristae organizing system subunit 13,NC_000083.7,890.1,895.6,816.5,898.9,938.2,865.1,938.5,801.8,631.1,969.8,891.9,"871.7
"
7919.0,Rnase1,"ribonuclease, RNase A family, 1 (pancreatic)",NC_000080.7,32.4,17.3,150.6,9.1,121.9,45.2,55.2,28.1,20.4,62.9,11.1,"28.2
"
41443.0,Scpep1,serine carboxypeptidase 1,NC_000077.7,335.5,348.4,312.7,516.5,913.3,602.8,860.5,816.2,1017.7,1121.7,992.6,"1519.4
"
11998.0,Ubr7,ubiquitin protein ligase E3 component n-recognin 7 (putative),NC_000078.7,467.4,563.8,483.6,593,806.9,610.7,796.9,652.8,544.4,933.6,731.9,"624.3
"
9003.0,Cmtr1,cap methyltransferase 1,NC_000083.7,442.9,399.6,143.8,497.4,442,346.5,575.3,467.1,611.5,255.4,382.1,"450.1
"
23331.0,Ric8a,RIC8 guanine nucleotide exchange factor A,NC_000073.7,538.6,637.7,530.5,492.3,444.5,675.4,530.3,552.6,528.2,688.5,631.7,"548.7
"
10293.0,Bet1l,Bet1 golgi vesicular membrane trafficking protein like,NC_000073.7,183.2,202.2,178.8,301.3,323.6,221.8,276.3,235.4,303.5,336.4,385.4,"197.6
"
20724.0,Ywhab,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide",NC_000068.8,1116.6,1188.7,2585.6,726.6,985.4,904.7,779.2,756.1,858.2,771.9,911.2,"747.2
"
38217.0,Blcap,bladder cancer associated protein,NC_000068.8,653.5,396.1,537.6,320.4,333.8,207,219.6,460,308.5,362.9,353.8,"332.2
"
8233.0,Phlda3,"pleckstrin homology like domain, family A, member 3",NC_000067.7,2473.1,2103.9,1924.4,2680,2005.8,2600.3,2493,2826.5,1969.4,2162.5,2518.8,"2896.7
"
35335.0,Rnf166,ring finger protein 166,NC_000074.7,335.1,316.7,427.3,374.1,306.6,286.3,320.3,328.9,388.2,333.3,219.3,"299
"
41321.0,Lmna,lamin A,NC_000069.7,3090.2,4529.5,3886,8916.8,4593.9,7822.2,6634.3,7682.6,12137.3,8008,9127.5,"9125.3
"
12053.0,Nudt16l1,nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1,NC_000082.7,584.5,666.9,574.6,655.1,495.1,603.3,728.5,579.4,392.7,705.8,723.4,"664.8
"
846.0,Aamp,angio-associated migratory protein,NC_000067.7,2354.1,2344.9,1747.3,1934.6,1419.9,1945.7,1971.1,2700.2,2395.2,3058.4,3245.4,"2734.2
"
57032.0,Ormdl3,ORM1-like 3 (S. cerevisiae),NC_000077.7,883.9,1071.9,1023.2,806.7,1400.6,973,999.4,944.3,762.2,989.3,1021.5,"898.5
"
74540.0,Brd2,bromodomain containing 2,NC_000083.7,455.1,229,124.5,351.5,222.8,220.9,293.1,192.8,293.2,373.7,234.4,"345.6
"
15906.0,Suds3,suppressor of defective silencing 3 homolog (S. cerevisiae),NC_000071.7,567.7,751.7,542.2,683.1,744.7,718.9,639.5,697.8,612.9,726.8,705.1,"634
"
616.0,Dck,deoxycytidine kinase,NC_000071.7,215.8,383,89.7,334.4,309.9,383.2,696.7,557.6,664.9,681.3,557.1,"508.6
"
4394.0,Cdc123,cell division cycle 123,NC_000068.8,634,992.6,582.5,713.8,787.8,661.9,625.7,603.3,593.8,820.4,818,"710.3
"
4963.0,Erp29,endoplasmic reticulum protein 29,NC_000071.7,1283.1,1756.2,1606,1348.6,1281.9,1372.9,1581.9,1857.1,1941.5,1638.3,1787.6,"1708
"
3078.0,Snrpd3,small nuclear ribonucleoprotein D3,NC_000076.7,301.3,350,308.5,167.3,299.5,183.9,311.9,330.7,239.1,366.9,453,"288.1
"
9345.0,Aph1a,"aph1 homolog A, gamma secretase subunit",NC_000069.7,372.7,356.6,787.4,279,317.1,169.9,336.8,303.6,364.3,306,417.7,"427
"
69105.0,Car14,carbonic anhydrase 14,NC_000069.7,801.4,442.7,207.4,217.7,438.7,409.3,242.3,236.6,146.3,213.5,179.5,"174.2
"
22239.0,Polr1d,polymerase (RNA) I polypeptide D,NC_000071.7,284.2,446.2,153.2,422,415.1,523,566.2,490.6,770.7,623.8,541.4,"607.3
"
996.0,Klf6,Kruppel-like factor 6,NC_000079.7,1095.9,1405.9,653,2011.3,2070.2,2046.9,1372.7,1477,1817.1,822,949.9,"1161.6
"
11479.0,Arl2bp,ADP-ribosylation factor-like 2 binding protein,NC_000074.7,3583.9,2675.8,1955.9,2405.2,2419.1,2428.8,2139.4,2419.5,2484.5,3596,3392.9,"2601.3
"
22742.0,Tbk1,TANK-binding kinase 1,NC_000076.7,150.6,284.6,361.7,426.8,411.6,467.2,416.2,317.1,422.5,332.8,314.9,"384
"
493.0,Cd14,CD14 antigen,NC_000084.7,921.4,775,734.8,990.7,1478.2,940.6,2036.1,3703.9,8250.9,1099.3,904.5,"835.9
"
32328.0,Plac8,placenta-specific 8,NC_000071.7,970,1014.1,845.7,3289.3,3201.7,4046.9,5629,4629.8,4675.3,1747.9,1315.1,"1187.3
"
888.0,Amfr,autocrine motility factor receptor,NC_000074.7,795.1,1016.6,778.2,980.6,790.7,1008.7,741.4,1010.9,678.6,764.7,611.7,"661
"
13018.0,Cog8,component of oligomeric golgi complex 8,NC_000074.7,408.7,489.4,530.9,426.8,304.7,380.7,336.1,401.2,315,307,501.1,"320.9
"
69354.0,Pdf,peptide deformylase (mitochondrial),NC_000074.7,408.7,489.4,530.9,426.8,304.7,380.7,336.1,401.2,315,307,501.1,"320.9
"
11435.0,Nudt9,nudix (nucleoside diphosphate linked moiety X)-type motif 9,NC_000071.7,545.3,575.8,555.9,474.4,409.2,678.9,369.7,332.4,284.7,281.6,369.5,"395.9
"
3304.0,Gtf2a2,"general transcription factor II A, 2",NC_000075.7,523.4,569.3,387.2,586.3,673.8,551.3,727.4,435.5,487.1,549.8,555.8,"559.4
"
121491.0,Pdha1,pyruvate dehydrogenase E1 alpha 1,NC_000086.8,6893.9,4392.5,2964.8,3528.7,4426.5,3395.2,3524.4,2453.9,1910.6,2470.5,3105.1,"2924.9
"
2986.0,Atp6v0b,"ATPase, H+ transporting, lysosomal V0 subunit B",NC_000070.7,1955.3,1870.4,1613.3,2818.4,2432.4,1942.3,2813.6,3897.2,3782.4,2991.1,2479,"3636.4
"
4631.0,Timm44,translocase of inner mitochondrial membrane 44,NC_000074.7,939.2,727.6,410.5,633.8,514.4,563.6,559.3,594,522.3,732.7,834.4,"712
"
56537.0,Coro1c,"coronin, actin binding protein 1C",NC_000071.7,1067.9,1430.9,1349,1260.3,995.8,1194.2,1550.5,2285.5,2193.2,1784.2,1632.7,"1809.3
"
3222.0,Crabp1,cellular retinoic acid binding protein I,NC_000075.7,200.1,198.5,195.9,213,343.2,200.9,282.8,717.4,725.3,1179,618.1,"503.1
"
12098.0,Mrpl55,mitochondrial ribosomal protein L55,NC_000077.7,169.4,154.1,51.8,159.4,103.1,117.3,160.8,162.6,79.4,185.7,142,"137.6
"
1793.0,Mdm2,transformed mouse 3T3 cell double minute 2,NC_000076.7,458.7,593.9,570.2,521.9,720.7,544.2,450.9,409.7,717.7,521.6,478.9,"617.6
"
21322.0,Hsph1,heat shock 105kDa/110kDa protein 1,NC_000071.7,682,957.8,786.4,4056,7494.2,2326.2,787.2,723.4,642.6,1105.2,1182.2,"895.6
"
41072.0,Lap3,leucine aminopeptidase 3,NC_000071.7,51,27.3,16.9,61,40.5,42.9,19.9,44.4,14.5,33.5,57.3,"27.2
"
228.0,Npc1,NPC intracellular cholesterol transporter 1,NC_000084.7,1104.9,1290.4,910.2,1188.2,1008.6,1340.3,1089.5,1289.8,1406.3,865.4,1228,"1233.1
"
141077.0,Gm6570,predicted gene 6570,NC_000069.7,23049.3,26917,20506.2,29049.5,33613.6,33932.5,26921.1,27166.7,21155.1,26216,23969.2,"26176.2
"
766.0,Rpl30,ribosomal protein L30,"['NC_000081.7', 'NG_001450.1']",23049.3,26917,20506.2,29049.5,33613.6,33932.5,26921.1,27166.7,21155.1,26216,23969.2,"26176.2
"
132499.0,Gm5481,ribosomal protein L30 pseudogene,NC_000082.7,23049.3,26917,20506.2,29049.5,33613.6,33932.5,26921.1,27166.7,21155.1,26216,23969.2,"26176.2
"
132951.0,Gm7429,predicted pseudogene 7429,NC_000086.8,23049.3,26917,20506.2,29049.5,33613.6,33932.5,26921.1,27166.7,21155.1,26216,23969.2,"26176.2
"
9543.0,Mrpl27,mitochondrial ribosomal protein L27,NC_000077.7,1384.9,1413.5,1227.3,1073,1184.9,1208.2,1439.6,1107.8,1010.9,1239.2,1114,"1041.1
"
1534.0,Fnta,"farnesyltransferase, CAAX box, alpha",NC_000074.7,1422.6,1399.1,1642.1,1315.1,1184.9,1307.5,1458.9,1012.6,756.8,1060.9,1252.7,"1199
"
4927.0,Lmo4,LIM domain only 4,NC_000069.7,835.7,955.4,635.5,1042.9,1116.6,1365.5,857.1,1084.7,907,832.5,1484.1,"1283.3
"
16917.0,Mettl26,methyltransferase like 26,NC_000083.7,295.6,389.2,452.3,328.9,337.4,371.6,257.7,189.6,264.7,156,269.3,"245.7
"
55956.0,Capza2,"capping protein (actin filament) muscle Z-line, alpha 2",NC_000072.7,1927.1,2166.7,1363.7,2203.5,2053.5,2506.2,2146.9,1885.3,1790.5,1511.5,1626,"1372.1
"
1272.0,Atp5j,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F",NC_000082.7,5393.5,3803.3,3387,4665.6,4375.2,4113.7,3579.7,3041.5,2360.4,3099.6,3834.2,"3479.2
"
116060.0,Tmsb10,"thymosin, beta 10",NC_000072.7,6480.2,5023.9,6330.3,6263.9,4568.7,5557.2,8321.6,12055.3,13525.5,10844.4,8466.5,"7647.2
"
40849.0,Txn2,thioredoxin 2,NC_000081.7,2063.2,1449.6,1698.6,1654.9,1641.5,1509.5,1533.3,1479.2,1455.4,1742,1762.3,"1443.6
"
133055.0,Cycs,"cytochrome c, somatic",NC_000072.7,548,438.6,407.4,414.2,464.7,545.4,382.3,393.6,250.1,292.3,405.7,"273.9
"
41632.0,Rpl7l1,ribosomal protein L7-like 1,NC_000083.7,123.9,194.1,151.4,277.7,252.3,203.2,122.4,155.9,210,151.3,220.2,"157.3
"
20917.0,Cdh1,cadherin 1,NC_000074.7,525.2,481.3,826.9,561.4,850.9,559.3,568.4,774.9,586,785.5,606.6,"517.9
"
134613.0,Eif5b,eukaryotic translation initiation factor 5B,NC_000067.7,65.4,299.8,90.5,370.9,312.1,387.9,290.7,319.5,411.6,347.1,252.7,"325.9
"
9650.0,Fut8,fucosyltransferase 8,NC_000078.7,200,247.6,340.9,234.8,186.3,300.4,237.6,249.4,209.6,234.5,241.4,"148.8
"
4359.0,Tspan31,tetraspanin 31,NC_000076.7,192.2,355.3,348.1,121,189.5,195.1,275.9,242.5,246,350.9,382.7,"346.5
"
1901.0,Nup88,nucleoporin 88,NC_000077.7,598.7,547.5,370.1,529,703.1,654.4,639.6,633.8,525.1,480.1,511.7,"556.9
"
55758.0,Usp5,ubiquitin specific peptidase 5 (isopeptidase T),NC_000072.7,1155.5,976.2,1231.6,731.1,659.9,685.4,903.3,1266.9,1221.1,1321.7,1319,"1155.4
"
68691.0,Rab11b,"RAB11B, member RAS oncogene family",NC_000083.7,1349.8,800.8,1122.7,1083,1263.8,1477.9,1454,1510.2,1348.2,1121,1318.2,"1424.8
"
1017.0,Ctnnd1,"catenin (cadherin associated protein), delta 1",NC_000068.8,352,418.7,453.6,478.6,428.5,286.9,526,544.1,674.1,670.7,777.8,"788.5
"
37490.0,Gtf3c2,"general transcription factor IIIC, polypeptide 2, beta",NC_000071.7,344,269.5,463.3,386.2,187.2,340,269.3,229.1,248.9,279.7,398.3,"352.1
"
105462.0,Rpl7a,ribosomal protein L7A,NC_000068.8,7834.9,9273.8,6736.3,10228.9,9733.1,10709,9088.5,10395.1,9809.9,10060.6,9912.7,"12021.5
"
23004.0,Fzd3,frizzled class receptor 3,NC_000080.7,316.4,300.9,628.9,357.5,419.4,363.4,214.7,276.4,194.4,329.3,443.3,"216
"
69103.0,Ikzf4,IKAROS family zinc finger 4,NC_000076.7,295,288.5,441.4,224.2,254.5,190.8,198.7,307.4,221.5,239.7,332.6,"201
"
8042.0,Spry4,sprouty RTK signaling antagonist 4,NC_000084.7,477.6,360.1,682.6,395.9,331.6,475.5,344.7,311.7,402.1,258.6,490.5,"385
"
14549.0,B3galt6,"UDP-Gal:betaGal beta 1,3-galactosyltransferase, polypeptide 6",NC_000070.7,261.2,191.6,285.6,291.1,192.8,176.1,240.2,223.3,179.8,251.7,183.6,"207.1
"
74392.0,Dpysl2,dihydropyrimidinase-like 2,NC_000080.7,362.9,449.7,716,298.1,492.5,366.2,169.6,333.7,330.4,322.3,482.3,"377.5
"
133236.0,Slfn3,schlafen 3,NC_000077.7,32.7,44.8,51.1,42.3,48.6,57.3,112.1,122.9,217.8,83.9,30.5,"19.4
"
38260.0,Cntrl,centriolin,NC_000068.8,206.6,205.6,439.1,197.8,383.6,257.8,202.8,201.2,275.8,283,409.8,"392.9
"
21223.0,Tlr6,toll-like receptor 6,NC_000071.7,97.5,10,72.3,37.1,19.6,80.1,215,127.4,375,175.1,88,"61.6
"
7318.0,Foxm1,forkhead box M1,NC_000072.7,889.6,420.9,839.6,526.3,756.3,1061.8,659.2,674.5,1121.1,763.7,890.3,"610.4
"
133718.0,Myh1,"myosin, heavy polypeptide 1, skeletal muscle, adult",NC_000077.7,15891,19085.1,10158.7,13428.7,10953.9,11387.6,11823.5,8792.9,6450,8692.1,11788.7,"12827.3
"
3955.0,Tecta,tectorin alpha,NC_000075.7,155.7,162.5,406,69.4,141.3,105.4,130.9,111.8,104.5,175.1,102.8,"105.2
"
88764.0,Rps18,ribosomal protein S18,NC_000083.7,21599.8,26109.3,22783.4,25500.7,32846.2,32428.9,27742.6,28649.3,23896.4,29162.7,28001.4,"31638.2
"
2187.0,Rfc1,replication factor C (activator 1) 1,NC_000071.7,229.3,414,399.6,260.3,136.4,222.3,291.4,291.9,266.3,381.7,308.1,"282.7
"
41045.0,Tsku,"tsukushi, small leucine rich proteoglycan",NC_000073.7,344.1,177.6,191.4,316.9,288,328.8,425.7,379.9,447.4,412.2,371.7,"180.2
"
34616.0,Adgrd1,adhesion G protein-coupled receptor D1,NC_000071.7,3145.4,3001.9,3285.3,2295.3,2037.7,2783.4,1740.4,1900.8,2807.3,1143,1350.1,"1069.2
"
7773.0,Hoxd4,homeobox D4,NC_000068.8,142.7,187.8,259.3,122.9,78.8,117.3,67.6,128.5,112.4,62.3,95.1,"137.2
"
5034.0,Hoxd3,homeobox D3,NC_000068.8,142.7,187.8,259.3,122.9,78.8,117.3,67.6,128.5,112.4,62.3,95.1,"137.2
"
68080.0,Aldh1a3,"aldehyde dehydrogenase family 1, subfamily A3",NC_000073.7,25.7,209,182.2,229.5,184.2,153.7,211.7,207.3,312.7,264.9,334.1,"345.6
"
3941.0,Ptpn14,"protein tyrosine phosphatase, non-receptor type 14",NC_000067.7,288.7,271.2,265.6,171.2,263.7,250.6,244.6,195.6,151.1,233.3,283.4,"203.4
"
68096.0,Impdh1,inosine monophosphate dehydrogenase 1,NC_000072.7,246.3,262.1,580.2,64.6,117.6,329.6,330.1,322,335,347,307.8,"256
"
31187.0,Blzf1,basic leucine zipper nuclear factor 1,NC_000067.7,369.4,424.4,194.2,241,366,281,352,268.1,200.3,312.9,362.8,"292
"
1243.0,Apobec1,"apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1",NC_000072.7,258.3,300.5,444,364.2,176.4,288.7,446,481.8,357.8,308.8,290.9,"260.9
"
11035.0,Cenpk,centromere protein K,NC_000079.7,117.9,139.4,123,94.4,107.4,42.9,53,141.2,76.5,144.4,189.1,"125.8
"
136191.0,Macf1,microtubule-actin crosslinking factor 1,NC_000070.7,3308.1,3319.3,2708.9,3998,3559.7,2344.4,3472,2393.7,1739.7,2550.3,1803.7,"1791.8
"
110853.0,U2af2,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2,NC_000073.7,4091.4,4093.6,4600.5,4043.4,5137.4,5028.1,4227.2,3692.2,3566.4,4546.3,5647.5,"3369.2
"
37888.0,Serpinb9,"serine (or cysteine) peptidase inhibitor, clade B, member 9",NC_000079.7,212.7,194.9,262.3,166.7,156.2,70.2,254.5,187.9,295.1,272.3,368.3,"208
"
3263.0,Efnb1,ephrin B1,NC_000086.8,334.9,423.2,260.2,154.8,355.4,190.3,208.6,306.6,385.2,253.9,511.6,"396.9
"
31110.0,Hhex,hematopoietically expressed homeobox,NC_000085.7,209.8,105.7,165,105.2,209,124.6,199.5,196.7,179.3,129.1,101.2,"138
"
7856.0,Myo1b,myosin IB,NC_000067.7,333.6,311.4,225.4,225.2,266.1,354.5,299.4,268.2,388.5,606,338.6,"410.9
"
78363.0,Irgm2,immunity-related GTPase family M member 2,NC_000077.7,500,638.2,653,2089.8,497.8,900.5,701.5,530.8,634.4,466.8,731.2,"423.4
"
9327.0,Crlf3,cytokine receptor-like factor 3,NC_000077.7,302.8,481.8,682.9,628.8,534.2,615.9,707.4,502.9,567.5,533.3,689.2,"680.2
"
22520.0,Traf2,TNF receptor-associated factor 2,NC_000068.8,254.2,686.6,1413.1,619.2,793.5,958.7,880.4,1005.7,925.1,914.9,830.9,"939.9
"
20926.0,Dvl1,dishevelled segment polarity protein 1,NC_000070.7,2023.7,2225.8,1915,2518.1,1072.7,1959.2,1329.8,1001.3,1999.1,1680.7,1945.3,"1824.7
"
3326.0,Meox1,mesenchyme homeobox 1,NC_000077.7,139.5,169.5,100.1,152,192.3,119.5,133.1,80.9,142.8,196.1,266.2,"106.8
"
2975.0,Gjb2,"gap junction protein, beta 2",NC_000080.7,258.2,657,775.9,204.3,284.6,270.8,5561.2,5639.3,7050.7,7881,3760.6,"5335.1
"
7909.0,Ptpn13,"protein tyrosine phosphatase, non-receptor type 13",NC_000071.7,578.4,1079.5,717.9,828.9,889.7,901.1,831.2,715.9,494.1,472.1,683.7,"963.8
"
10448.0,Ppt2,palmitoyl-protein thioesterase 2,NC_000083.7,549.9,327.9,918.9,264.7,398.7,489.6,426.4,378.2,439.5,414.8,501.9,"452.1
"
2971.0,Nfkb1,"nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105",NC_000069.7,1352.6,1841.1,1601,2214.9,2037,2557.7,1547,1771.7,2123.8,1695.2,1716.3,"1787.6
"
100964.0,Lypla2,lysophospholipase 2,NC_000070.7,857.1,806.8,1578.1,774,538.3,986.4,726.8,1059,1285.7,1023.4,1908.6,"1332.9
"
5238.0,Dusp12,dual specificity phosphatase 12,NC_000067.7,560,399.1,520.5,492.8,498.8,457.2,351.7,458.4,404.7,505.1,346.8,"413.4
"
923.0,Bid,BH3 interacting domain death agonist,NC_000072.7,150,100.3,216.1,200,127.8,182,170.4,125,132.2,144.1,22.3,"135.9
"
2895.0,Arhgef7,Rho guanine nucleotide exchange factor (GEF7),NC_000074.7,695.4,980.8,798.4,662.4,658,925.3,887.5,964.1,946.8,1232.6,1212.7,"806.1
"
111992.0,Adssl1,adenylosuccinate synthetase like 1,NC_000078.7,6171.1,3951.3,3234.3,3855.2,3663.7,3563.6,2899.6,2609.2,1236.1,1186.6,1916.1,"2445.2
"
37912.0,Casp3,caspase 3,NC_000074.7,97.2,25.3,72.6,110.9,64.9,71.7,138.9,158.1,250.1,173.4,257.9,"120.9
"
128352.0,H2-Q7,"histocompatibility 2, Q region locus 7",NC_000083.7,8884,11717.1,8414.6,16737.6,13551.3,10304,12231.5,10810.9,10395,8244.7,8356.6,"9753.1
"
81703.0,Rps6kb1,"ribosomal protein S6 kinase, polypeptide 1",NC_000077.7,298.4,258.7,459.6,157.2,185.5,182.7,189.1,173.8,164.1,218.6,194.2,"184.9
"
40820.0,Ptgr1,prostaglandin reductase 1,NC_000070.7,921,1610.9,970.8,1771.5,2259.9,1689.1,1689.2,1327.8,1164.6,2070.8,1482.6,"1546.8
"
1531.0,Fmr1,FMRP translational regulator 1,NC_000086.8,237.9,211.7,230,300.5,427.5,354.4,302.7,219.5,307.5,255.4,206.4,"237
"
193.0,Lep,leptin,NC_000072.7,2348.4,664.7,844.7,1723.3,1879.5,4014.5,1458.9,2142.8,1127.4,1146.8,774.3,"1959.6
"
39250.0,Gga1,"golgi associated, gamma adaptin ear containing, ARF binding protein 1",NC_000081.7,450.9,78.1,658.7,508.6,516.7,242.2,643.2,645.8,776.1,488.7,450.8,"964.5
"
